0.000000,16.000000,20221201.000000,19.825000,13.917000,43340.000000,43686.000000,346.000000
0.000000,16.000000,20221201.000000,20.627000,14.600000,43686.000000,43760.000000,74.000000
0.000000,16.000000,20221201.000000,19.760000,13.854000,43760.000000,44362.000000,602.000000
0.000000,16.000000,20221201.000000,20.687000,14.354000,44362.000000,44726.000000,364.000000
0.000000,16.000000,20221201.000000,19.901000,13.645000,44726.000000,45331.000000,605.000000
0.000000,16.000000,20221201.000000,20.247000,14.750000,45331.000000,45372.000000,41.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,45372.000000,45374.000000,2.000000
0.000000,16.000000,20221201.000000,19.789000,14.161000,45374.000000,46780.000000,1406.000000
0.000000,16.000000,20221201.000000,20.873000,14.190000,46780.000000,3678.000000,0.000000
0.000000,16.000000,20221201.000000,19.867000,13.884000,3678.000000,3927.000000,249.000000
0.000000,16.000000,20221201.000000,20.232000,14.848000,3927.000000,3991.000000,64.000000
0.000000,16.000000,20221201.000000,19.621000,13.794000,3991.000000,4016.000000,25.000000
0.000000,16.000000,20221201.000000,20.245000,14.661000,4016.000000,4501.000000,485.000000
0.000000,16.000000,20221201.000000,19.711000,13.794000,4501.000000,4932.000000,431.000000
0.000000,16.000000,20221201.000000,20.917000,14.276000,4932.000000,4960.000000,28.000000
0.000000,16.000000,20221201.000000,19.930000,14.093000,4960.000000,5497.000000,537.000000
0.000000,16.000000,20221201.000000,20.919000,14.445000,5497.000000,5500.000000,3.000000
0.000000,16.000000,20221201.000000,20.063000,13.827000,5500.000000,6225.000000,725.000000
0.000000,16.000000,20221201.000000,20.907000,14.396000,6225.000000,6270.000000,45.000000
0.000000,16.000000,20221201.000000,19.955000,14.072000,6270.000000,9804.000000,3534.000000
0.000000,16.000000,20221201.000000,18.816000,14.053000,9804.000000,9806.000000,2.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,9806.000000,9812.000000,6.000000
0.000000,16.000000,20221201.000000,19.620000,13.832000,9812.000000,10678.000000,866.000000
0.000000,16.000000,20221201.000000,20.204000,14.657000,10678.000000,11693.000000,1015.000000
0.000000,16.000000,20221201.000000,19.771000,13.690000,11693.000000,11725.000000,32.000000
0.000000,16.000000,20221201.000000,20.171000,14.619000,11725.000000,12421.000000,696.000000
0.000000,16.000000,20221201.000000,19.722000,13.616000,12421.000000,12436.000000,15.000000
0.000000,16.000000,20221201.000000,20.132000,14.565000,12436.000000,17298.000000,4862.000000
0.000000,16.000000,20221201.000000,18.112000,13.841000,17298.000000,17304.000000,6.000000
0.000000,16.000000,20221201.000000,19.119000,14.115000,17304.000000,17308.000000,4.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,17308.000000,17311.000000,3.000000
0.000000,16.000000,20221201.000000,19.662000,14.040000,17311.000000,18415.000000,1104.000000
0.000000,16.000000,20221201.000000,20.237000,14.893000,18415.000000,18425.000000,10.000000
0.000000,16.000000,20221201.000000,19.944000,13.619000,18425.000000,18628.000000,203.000000
0.000000,16.000000,20221201.000000,20.681000,14.404000,18628.000000,18737.000000,109.000000
0.000000,16.000000,20221201.000000,19.908000,13.706000,18737.000000,18870.000000,133.000000
0.000000,16.000000,20221201.000000,20.408000,14.580000,18870.000000,18908.000000,38.000000
0.000000,16.000000,20221201.000000,19.800000,13.769000,18908.000000,21011.000000,2103.000000
0.000000,16.000000,20221201.000000,20.106000,14.825000,21011.000000,21071.000000,60.000000
0.000000,16.000000,20221201.000000,20.144000,13.807000,21071.000000,26603.000000,5532.000000
0.000000,16.000000,20221201.000000,19.988000,14.799000,26603.000000,26655.000000,52.000000
0.000000,16.000000,20221201.000000,19.788000,13.768000,26655.000000,26746.000000,91.000000
0.000000,16.000000,20221201.000000,20.221000,14.782000,26746.000000,26832.000000,86.000000
0.000000,16.000000,20221201.000000,19.797000,13.737000,26832.000000,27871.000000,1039.000000
0.000000,16.000000,20221201.000000,20.889000,14.419000,27871.000000,27881.000000,10.000000
0.000000,16.000000,20221201.000000,19.862000,14.091000,27881.000000,33843.000000,5962.000000
0.000000,16.000000,20221201.000000,17.875000,13.806000,33843.000000,33856.000000,13.000000
0.000000,16.000000,20221201.000000,18.986000,13.374000,33856.000000,33866.000000,10.000000
0.000000,16.000000,20221201.000000,19.630000,14.334000,33866.000000,34005.000000,139.000000
0.000000,16.000000,20221201.000000,17.830000,13.880000,34005.000000,34006.000000,1.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,34006.000000,34019.000000,13.000000
0.000000,16.000000,20221201.000000,19.533000,13.915000,34019.000000,34084.000000,65.000000
0.000000,16.000000,20221201.000000,20.366000,14.576000,34084.000000,34338.000000,254.000000
0.000000,16.000000,20221201.000000,20.062000,13.594000,34338.000000,34668.000000,330.000000
0.000000,16.000000,20221201.000000,20.104000,14.623000,34668.000000,34983.000000,315.000000
0.000000,16.000000,20221201.000000,17.840000,13.971000,34983.000000,34987.000000,4.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,34987.000000,34996.000000,9.000000
0.000000,16.000000,20221201.000000,19.808000,14.388000,34996.000000,35266.000000,270.000000
0.000000,16.000000,20221201.000000,20.965000,14.212000,35266.000000,35294.000000,28.000000
0.000000,16.000000,20221201.000000,19.936000,14.084000,35294.000000,36038.000000,744.000000
0.000000,16.000000,20221201.000000,19.408000,13.200000,36038.000000,36056.000000,18.000000
0.000000,16.000000,20221201.000000,20.112000,14.008000,36056.000000,36080.000000,24.000000
0.000000,16.000000,20221201.000000,20.504000,15.041000,36080.000000,36124.000000,44.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,36124.000000,36126.000000,2.000000
0.000000,16.000000,20221201.000000,19.602000,14.130000,36126.000000,36668.000000,542.000000
0.000000,16.000000,20221201.000000,20.751000,14.094000,36668.000000,49590.000000,12922.000000
0.000000,16.000000,20221201.000000,19.772000,13.756000,49590.000000,50473.000000,883.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,50473.000000,50476.000000,3.000000
0.000000,16.000000,20221201.000000,19.556000,14.111000,50476.000000,50574.000000,98.000000
0.000000,16.000000,20221201.000000,20.578000,13.925000,50574.000000,50596.000000,22.000000
0.000000,16.000000,20221201.000000,19.529000,13.874000,50596.000000,51025.000000,429.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,51025.000000,51028.000000,3.000000
0.000000,16.000000,20221201.000000,19.513000,13.624000,51028.000000,52904.000000,1876.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,52904.000000,52912.000000,8.000000
0.000000,16.000000,20221201.000000,19.625000,14.054000,52912.000000,52924.000000,12.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,52924.000000,52926.000000,2.000000
0.000000,16.000000,20221201.000000,19.298000,13.886000,52926.000000,52927.000000,1.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,52927.000000,52930.000000,3.000000
0.000000,16.000000,20221201.000000,19.051000,13.751000,52930.000000,52939.000000,9.000000
0.000000,16.000000,20221201.000000,20.188000,13.848000,52939.000000,52965.000000,26.000000
0.000000,16.000000,20221201.000000,21.186000,13.300000,52965.000000,52984.000000,19.000000
0.000000,16.000000,20221201.000000,20.350000,13.854000,52984.000000,53008.000000,24.000000
0.000000,16.000000,20221201.000000,19.011000,13.794000,53008.000000,53050.000000,42.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,53050.000000,53052.000000,2.000000
0.000000,16.000000,20221201.000000,18.511000,13.695000,53052.000000,53057.000000,5.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,53057.000000,53070.000000,13.000000
0.000000,16.000000,20221201.000000,19.572000,14.003000,53070.000000,53070.000000,0.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,53070.000000,53074.000000,4.000000
0.000000,16.000000,20221201.000000,18.896000,13.413000,53074.000000,53088.000000,14.000000
0.000000,16.000000,20221201.000000,17.860000,13.523000,53088.000000,53102.000000,14.000000
0.000000,16.000000,20221201.000000,18.978000,13.503000,53102.000000,53129.000000,27.000000
0.000000,16.000000,20221201.000000,19.902000,14.133000,53129.000000,53814.000000,685.000000
0.000000,16.000000,20221201.000000,19.327000,13.225000,53814.000000,53843.000000,29.000000
0.000000,16.000000,20221201.000000,19.902000,14.051000,53843.000000,54445.000000,602.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,54445.000000,54447.000000,2.000000
0.000000,16.000000,20221201.000000,19.861000,14.329000,54447.000000,54465.000000,18.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,54465.000000,54469.000000,4.000000
0.000000,16.000000,20221201.000000,19.755000,13.967000,54469.000000,55696.000000,1227.000000
0.000000,16.000000,20221201.000000,20.828000,13.889000,55696.000000,55713.000000,17.000000
0.000000,16.000000,20221201.000000,19.746000,14.113000,55713.000000,55741.000000,28.000000
0.000000,16.000000,20221201.000000,20.753000,13.757000,55741.000000,55768.000000,27.000000
0.000000,16.000000,20221201.000000,19.558000,13.681000,55768.000000,56627.000000,859.000000
0.000000,16.000000,20221201.000000,20.568000,14.205000,56627.000000,56643.000000,16.000000
0.000000,16.000000,20221201.000000,21.625000,13.819000,56643.000000,56673.000000,30.000000
0.000000,16.000000,20221201.000000,20.263000,14.005000,56673.000000,56719.000000,46.000000
0.000000,16.000000,20221201.000000,21.316000,13.837000,56719.000000,56722.000000,3.000000
0.000000,16.000000,20221201.000000,19.839000,14.339000,56722.000000,56735.000000,13.000000
0.000000,16.000000,20221201.000000,20.756000,13.772000,56735.000000,56870.000000,135.000000
0.000000,16.000000,20221201.000000,18.725000,13.627000,56870.000000,56876.000000,6.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,56876.000000,56879.000000,3.000000
0.000000,16.000000,20221201.000000,19.451000,13.830000,56879.000000,56889.000000,10.000000
0.000000,16.000000,20221201.000000,20.524000,13.764000,56889.000000,56925.000000,36.000000
0.000000,16.000000,20221201.000000,17.637000,13.703000,56925.000000,56935.000000,10.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,56935.000000,56939.000000,4.000000
0.000000,16.000000,20221201.000000,19.255000,13.908000,56939.000000,56939.000000,0.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,56939.000000,56942.000000,3.000000
0.000000,16.000000,20221201.000000,19.354000,13.821000,56942.000000,56966.000000,24.000000
0.000000,16.000000,20221201.000000,20.374000,13.780000,56966.000000,57041.000000,75.000000
0.000000,16.000000,20221201.000000,17.672000,13.789000,57041.000000,57054.000000,13.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57054.000000,57056.000000,2.000000
0.000000,16.000000,20221201.000000,18.569000,13.843000,57056.000000,57059.000000,3.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57059.000000,57062.000000,3.000000
0.000000,16.000000,20221201.000000,19.028000,13.834000,57062.000000,57068.000000,6.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57068.000000,57070.000000,2.000000
0.000000,16.000000,20221201.000000,19.132000,13.740000,57070.000000,57086.000000,16.000000
0.000000,16.000000,20221201.000000,20.218000,13.895000,57086.000000,57737.000000,651.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57737.000000,57740.000000,3.000000
0.000000,16.000000,20221201.000000,19.693000,14.314000,57740.000000,57742.000000,2.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57742.000000,57750.000000,8.000000
0.000000,16.000000,20221201.000000,19.637000,13.955000,57750.000000,57757.000000,7.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57757.000000,57762.000000,5.000000
0.000000,16.000000,20221201.000000,18.457000,13.799000,57762.000000,57762.000000,0.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57762.000000,57796.000000,34.000000
0.000000,16.000000,20221201.000000,19.697000,13.737000,57796.000000,57804.000000,8.000000
0.000000,16.000000,20221201.000000,19.658000,14.839000,57804.000000,57814.000000,10.000000
0.000000,16.000000,20221201.000000,20.611000,14.257000,57814.000000,57900.000000,86.000000
0.000000,16.000000,20221201.000000,21.396000,13.568000,57900.000000,57902.000000,2.000000
0.000000,16.000000,20221201.000000,19.803000,13.989000,57902.000000,57918.000000,16.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57918.000000,57921.000000,3.000000
0.000000,16.000000,20221201.000000,19.842000,15.151000,57921.000000,57929.000000,8.000000
0.000000,16.000000,20221201.000000,19.947000,13.432000,57929.000000,57936.000000,7.000000
0.000000,16.000000,20221201.000000,18.832000,14.852000,57936.000000,57944.000000,8.000000
0.000000,16.000000,20221201.000000,19.928000,15.184000,57944.000000,57955.000000,11.000000
